Time,Min_state_1,Max_state_1,Min_state_2,Max_state_2,Min_state_3,Max_state_3,Min_state_4,Max_state_4,Min_state_5,Max_state_5,Min_state_6,Max_state_6
0.426884799647254,0.141768114150372,0.416690021514497,0.411371810169283,0.806926867975849,0.554959573702093,0.884528832487826,0.521145161515173,0.864892497971478,0.440658833604591,0.489620926227324,0.400949926818964,0.446838529055505
0.428631134585268,0.142023162043984,0.416105068271986,0.412380379779652,0.807859781476259,0.55585197536137,0.88515959401055,0.522254610197754,0.865812610914883,0.4393733734315,0.488192637146111,0.399602777652089,0.445362718482115
0.430382618881072,0.142277837231389,0.415518375415243,0.413389616455611,0.808790541256268,0.55673811014003,0.885783192638952,0.523362755231688,0.866730584258806,0.438087889314856,0.486764321460951,0.398255702547643,0.443887010236248
0.432139270725023,0.142532134728068,0.414929966297038,0.414399525936226,0.809719133977531,0.557617941141682,0.88639958511422,0.524469601880103,0.867646419578554,0.436802390147141,0.485335989052379,0.396908710404152,0.44241141283004
0.433901117425335,0.142786050773376,0.414339861332885,0.415410119419446,0.810645550839636,0.558491435954354,0.887008731264366,0.525575161217038,0.868560123309982,0.435516878269406,0.483907642521562,0.395561803282656,0.440935927276184
0.435668189466541,0.143039582007408,0.413748079930879,0.416421188351725,0.811569784414589,0.559358563523057,0.88761059177212,0.526679446310368,0.869471703563151,0.43423135388475,0.482479282094167,0.394214981033367,0.43946055215734
0.437440550880206,0.143292729517494,0.41315463061782,0.417432986237807,0.812491845216817,0.560219308747062,0.888205138184669,0.527782491027928,0.870381185658437,0.432945793095505,0.481050881217228,0.392868218289427,0.437985258423762
0.439218229668836,0.143545489491109,0.412559533661595,0.418445524168017,0.813411724340868,0.561073638373622,0.888792329310429,0.528884306621637,0.87128857617955,0.43166019850514,0.479622442783489,0.391521517481403,0.436510047470609
0.441001250940191,0.143797857707688,0.41196281029987,0.41945881216497,0.814329410637701,0.561921517588206,0.889372122810828,0.529984902581451,0.872193880281712,0.430374574974812,0.478193972194236,0.390174883434761,0.435034923308268
0.442789642993146,0.14404983034915,0.411364480761834,0.420472860537806,0.815244895989086,0.562762912940464,0.889944477207262,0.53108429040457,0.873097104805569,0.429088925223132,0.476765472470147,0.388828318760938,0.433559887513523
0.444583434285375,0.144301403593342,0.410764565254041,0.421487680247387,0.816158171621037,0.563597790864813,0.890509350859605,0.532182481707249,0.8739982567146,0.427803252029973,0.47533694669997,0.387481826166561,0.432084941759291
0.446382650355176,0.144552573212339,0.410163084960225,0.422503280466863,0.817069227246648,0.56442611627205,0.891066701023598,0.533279486354738,0.874897341558648,0.42651756043387,0.473908400482078,0.386135410754977,0.430610090335629
0.448187319962378,0.144803335379625,0.409560060045768,0.423519672072251,0.817978054189371,0.565247855408743,0.891616485782127,0.534375316218046,0.875794366566368,0.425231853331607,0.472479837035119,0.384789075418122,0.429135335102123
0.449997472028681,0.145053686265326,0.408955510652169,0.424536865861516,0.818884643850318,0.566062974411023,0.892158663061471,0.535469983292106,0.876689339093451,0.423946133682163,0.471051259646848,0.383442823145411,0.427660678017084
0.451813132531405,0.145303618430671,0.408349451251027,0.425555207881783,0.819788866501728,0.566871437930369,0.892693189727629,0.536563497831765,0.877582265096772,0.42266040670411,0.469622674115678,0.382096659324764,0.426186123657876
